Date,Open,High,Low,Turnover,Close,company
2014-07-04,191.12,192.5,191.12,9200.0,192.62,HBL
2014-07-07,192.99,192.99,191.0,136100.0,191.94,HBL
2014-07-08,191.0,191.0,189.02,7000.0,191.04,HBL
2014-07-09,189.97,191.0,189.01,27100.0,189.41,HBL
2014-07-10,189.03,190.69,187.99,16800.0,190.69,HBL
2014-07-11,189.0,189.0,187.25,7000.0,188.07,HBL
2014-07-14,187.0,190.99,187.0,44500.0,187.68,HBL
2014-07-15,190.5,194.0,189.2,54800.0,189.61,HBL
2014-07-16,188.5,189.5,188.0,24300.0,189.61,HBL
2014-07-17,189.5,194.0,189.5,391300.0,188.22,HBL
2014-07-18,191.89,192.0,189.0,110400.0,191.88,HBL
2014-07-21,190.0,191.0,189.0,147100.0,189.89,HBL
2014-07-22,190.1,191.0,188.5,322300.0,190.08,HBL
2014-07-23,192.0,194.5,188.65,552700.0,189.72,HBL
2014-07-24,189.0,190.75,188.0,404300.0,188.98,HBL
2014-07-28,188.3,190.9,187.85,165100.0,188.3,HBL
2014-08-04,186.25,188.0,185.0,79500.0,188.02,HBL
2014-08-05,188.45,191.98,187.4,209300.0,187.17,HBL
2014-08-06,187.15,191.0,185.01,251600.0,187.65,HBL
2014-08-07,189.0,191.0,188.5,210000.0,190.31,HBL
2014-08-08,189.0,191.45,187.7,59000.0,190.42,HBL
2014-08-11,183.01,187.7,179.24,327100.0,188.67,HBL
2014-08-12,179.25,188.0,179.25,651500.0,182.18,HBL
2014-08-13,184.0,185.99,183.5,77900.0,183.2,HBL
2014-08-15,187.0,190.0,186.0,82200.0,185.02,HBL
2014-08-18,187.0,190.0,187.0,529500.0,189.85,HBL
2014-08-19,185.35,186.49,184.25,27000.0,187.65,HBL
2014-08-20,187.6,188.0,185.11,964900.0,185.63,HBL
2014-08-21,187.0,189.75,186.0,89300.0,185.98,HBL
2014-08-22,186.75,187.17,186.0,871400.0,186.87,HBL
2014-08-25,185.5,185.75,184.0,257300.0,186.02,HBL
2014-08-26,185.0,185.7,184.9,13000.0,185.05,HBL
2014-08-27,184.01,185.0,183.0,30100.0,185.01,HBL
2014-08-28,183.0,185.5,182.0,66200.0,183.97,HBL
2014-08-29,187.25,191.5,187.0,165900.0,185.04,HBL
2014-09-01,188.0,189.95,185.5,146400.0,189.56,HBL
2014-09-02,189.89,191.5,189.5,528900.0,188.99,HBL
2014-09-03,190.31,191.25,189.01,258100.0,190.78,HBL
2014-09-04,188.1,190.7,188.0,179500.0,189.31,HBL
2014-09-05,187.7,188.5,186.0,86100.0,188.18,HBL
2014-09-08,187.15,188.0,186.81,510200.0,186.77,HBL
2014-09-09,187.88,196.0,187.88,297500.0,187.24,HBL
2014-09-10,191.65,191.65,187.75,415800.0,190.51,HBL
2014-09-11,188.98,197.47,188.98,1259300.0,188.07,HBL
2014-09-12,199.9,202.0,193.15,902100.0,197.47,HBL
2014-09-15,194.5,204.64,193.9,2106600.0,194.9,HBL
2014-09-16,204.6,214.0,204.15,742800.0,204.62,HBL
2014-09-17,212.05,216.8,210.0,643400.0,211.41,HBL
2014-09-18,214.54,216.0,209.99,156900.0,213.9,HBL
2014-09-19,212.0,213.0,208.3,154700.0,210.85,HBL
2014-09-22,209.48,210.0,207.12,290400.0,208.82,HBL
2014-09-23,208.0,210.95,207.5,132900.0,208.35,HBL
2014-09-24,207.55,213.25,207.5,491500.0,207.82,HBL
2014-09-25,212.0,213.98,205.0,316500.0,211.8,HBL
2014-09-26,207.75,209.05,199.97,385500.0,207.59,HBL
2014-09-29,201.95,203.78,199.0,320700.0,201.46,HBL
2014-09-30,200.5,210.1,199.1,521200.0,200.1,HBL
2014-10-01,209.35,210.0,207.0,111200.0,209.18,HBL
2014-10-02,210.0,211.0,209.1,368500.0,209.82,HBL
2014-10-03,207.9,209.95,205.11,54800.0,209.54,HBL
2014-10-09,206.45,206.94,200.0,859400.0,206.08,HBL
2014-10-10,202.0,205.0,201.5,183600.0,200.84,HBL
2014-10-13,205.0,213.99,204.0,993000.0,203.8,HBL
2014-10-14,213.49,215.0,212.0,720000.0,213.68,HBL
2014-10-15,213.88,213.9,210.1,489300.0,212.94,HBL
2014-10-16,212.5,215.75,207.0,1133100.0,212.52,HBL
2014-10-17,209.45,210.0,206.0,333200.0,208.44,HBL
2014-10-20,205.65,211.5,205.65,316500.0,207.06,HBL
2014-10-21,208.2,209.99,205.0,357300.0,206.39,HBL
2014-10-22,209.47,211.0,207.55,264500.0,206.94,HBL
2014-10-23,208.5,218.71,207.5,604300.0,208.3,HBL
2014-10-24,213.15,215.5,209.5,577000.0,214.11,HBL
2014-10-27,212.0,217.0,212.0,248500.0,211.57,HBL
2014-10-28,217.0,217.6,214.0,55100.0,216.51,HBL
2014-10-29,216.0,216.0,213.0,126900.0,215.36,HBL
2014-10-30,214.0,216.7,213.51,151600.0,213.39,HBL
2014-10-31,215.9,218.0,213.5,128800.0,214.6,HBL
2014-11-05,213.5,217.0,213.5,138300.0,214.53,HBL
2014-11-06,214.1,218.5,214.1,261000.0,216.15,HBL
2014-11-07,215.05,216.3,214.1,60600.0,214.82,HBL
2014-11-10,214.08,215.0,212.99,370500.0,214.49,HBL
2014-11-11,212.6,215.1,212.51,152800.0,213.59,HBL
2014-11-12,215.2,218.0,213.55,172000.0,214.74,HBL
2014-11-13,215.15,216.01,213.0,492300.0,215.15,HBL
2014-11-14,212.88,213.99,211.5,55100.0,213.11,HBL
2014-11-17,211.99,215.25,211.99,46300.0,211.85,HBL
2014-11-18,213.6,215.0,213.0,32000.0,214.48,HBL
2014-11-19,213.0,213.75,210.0,52700.0,213.21,HBL
2014-11-20,212.0,212.0,201.18,220200.0,211.76,HBL
2014-11-21,206.0,212.5,206.0,256200.0,207.0,HBL
2014-11-24,209.6,210.15,208.25,56600.0,209.49,HBL
2014-11-25,208.13,210.5,206.5,89700.0,209.65,HBL
2014-11-26,208.0,211.0,207.75,98900.0,208.7,HBL
2014-11-27,208.8,209.1,207.15,15300.0,208.58,HBL
2014-11-28,206.0,207.5,204.5,101600.0,207.44,HBL
2014-12-01,206.0,206.0,201.0,202100.0,204.75,HBL
2014-12-02,203.0,205.0,200.5,335500.0,201.56,HBL
2014-12-03,202.0,203.3,200.1,226900.0,201.43,HBL
2014-12-04,202.0,205.0,201.55,559800.0,201.15,HBL
2014-12-05,204.79,209.45,204.0,733900.0,204.39,HBL
2014-12-08,206.7,210.2,206.0,199000.0,205.98,HBL
2014-12-09,208.51,210.45,208.0,58700.0,209.6,HBL
2014-12-10,208.03,208.95,206.0,59900.0,208.91,HBL
2014-12-11,209.02,210.0,207.6,320600.0,208.03,HBL
2014-12-12,206.01,210.0,206.01,381600.0,208.0,HBL
2014-12-15,208.89,208.89,208.0,121400.0,207.38,HBL
2014-12-16,207.5,208.75,204.0,3052200.0,208.03,HBL
2014-12-17,208.0,208.05,206.0,125900.0,207.63,HBL
2014-12-18,209.98,211.99,209.0,399300.0,207.99,HBL
2014-12-19,212.0,219.0,211.0,481900.0,211.01,HBL
2014-12-22,215.1,224.4,215.0,379700.0,215.13,HBL
2014-12-23,221.51,225.75,221.05,313300.0,222.42,HBL
2014-12-24,225.1,225.1,221.0,80100.0,224.84,HBL
2014-12-26,220.5,222.0,218.01,34100.0,221.72,HBL
2014-12-29,219.5,220.0,216.5,16500.0,218.56,HBL
2014-12-30,217.0,218.25,216.0,36600.0,216.65,HBL
2014-12-31,218.0,219.0,216.05,28700.0,217.64,HBL
2015-01-01,217.98,217.98,214.51,12800.0,216.26,HBL
2015-01-02,215.1,220.0,215.1,255600.0,216.03,HBL
2015-01-05,219.9,220.84,218.2,114400.0,218.8,HBL
2015-01-06,221.9,221.9,218.15,64300.0,220.02,HBL
2015-01-07,219.5,221.0,218.4,190800.0,218.46,HBL
2015-01-08,218.0,219.7,214.01,92700.0,219.57,HBL
2015-01-09,217.49,219.69,215.0,29500.0,215.99,HBL
2015-01-12,218.8,218.8,217.0,46200.0,217.54,HBL
2015-01-13,218.0,219.0,217.0,38200.0,217.82,HBL
2015-01-14,218.74,219.98,216.0,157700.0,217.1,HBL
2015-01-15,218.0,220.0,216.5,89200.0,217.96,HBL
2015-01-16,218.88,219.01,214.99,120400.0,218.01,HBL
2015-01-19,215.5,216.89,215.5,40000.0,215.7,HBL
2015-01-20,215.15,216.5,213.5,185600.0,215.71,HBL
2015-01-21,213.75,216.0,213.55,244400.0,213.69,HBL
2015-01-22,214.0,214.0,212.71,16800.0,213.88,HBL
2015-01-23,212.0,213.5,212.0,17500.0,212.82,HBL
2015-01-26,210.0,217.5,210.0,153100.0,212.36,HBL
2015-01-27,214.21,214.21,211.0,303600.0,215.42,HBL
2015-01-28,211.8,212.9,205.99,738100.0,211.36,HBL
2015-01-29,207.95,208.5,207.0,45700.0,206.43,HBL
2015-01-30,207.9,211.6,207.9,117300.0,207.95,HBL
2015-02-02,210.5,212.5,210.25,87800.0,210.47,HBL
2015-02-03,211.99,213.0,210.5,50800.0,211.53,HBL
2015-02-04,209.05,213.65,209.05,123800.0,212.76,HBL
2015-02-06,211.06,212.1,210.0,110900.0,212.91,HBL
2015-02-09,212.5,212.5,207.5,42700.0,210.42,HBL
2015-02-10,208.01,208.01,203.56,104000.0,208.09,HBL
2015-02-11,205.0,206.2,202.49,126600.0,204.36,HBL
2015-02-12,202.11,204.2,193.6,127500.0,203.71,HBL
2015-02-13,198.57,203.0,198.0,49400.0,197.91,HBL
2015-02-16,202.0,203.0,200.0,20600.0,201.84,HBL
2015-02-17,202.5,208.0,201.75,205500.0,202.48,HBL
2015-02-18,203.5,205.9,202.0,182000.0,202.48,HBL
2015-02-19,205.0,206.5,204.01,127000.0,204.41,HBL
2015-02-20,205.99,206.3,204.7,40200.0,205.49,HBL
2015-02-23,205.0,206.0,203.5,63700.0,205.05,HBL
2015-02-24,204.0,205.0,203.5,115200.0,203.99,HBL
2015-02-25,204.85,206.1,203.0,46300.0,204.44,HBL
2015-02-26,204.1,205.8,195.0,73100.0,203.68,HBL
2015-02-27,205.4,205.4,202.6,27500.0,203.23,HBL
2015-03-02,203.71,204.9,202.0,304000.0,203.71,HBL
2015-03-03,200.1,205.5,200.1,59800.0,202.85,HBL
2015-03-04,203.99,203.99,200.0,50000.0,200.91,HBL
2015-03-05,202.0,203.9,200.6,29900.0,200.2,HBL
2015-03-06,203.9,204.0,201.1,59100.0,202.61,HBL
2015-03-09,201.89,201.89,199.0,38300.0,201.89,HBL
2015-03-10,201.11,201.8,198.5,58500.0,200.26,HBL
2015-03-11,195.61,198.0,195.6,60700.0,198.9,HBL
2015-03-12,195.95,198.0,195.95,49400.0,197.69,HBL
2015-03-13,197.0,202.5,197.0,120200.0,196.01,HBL
2015-03-16,196.9,196.0,188.75,42700.0,194.47,HBL
2015-03-17,189.99,189.99,185.0,45200.0,189.55,HBL
2015-03-18,185.26,188.0,184.01,53400.0,185.25,HBL
2015-03-19,186.21,190.0,186.21,59200.0,187.64,HBL
2015-03-20,188.05,192.51,188.05,36300.0,188.28,HBL
2015-03-24,190.0,190.0,187.13,9700.0,190.16,HBL
2015-03-25,187.0,188.0,185.65,11600.0,187.5,HBL
2015-03-26,188.0,188.0,178.0,17300.0,185.94,HBL
2015-03-27,181.5,181.5,175.51,22100.0,179.94,HBL
2015-03-30,175.25,175.25,167.48,54400.0,176.29,HBL
2015-03-31,172.97,177.87,172.97,26200.0,169.4,HBL
2015-04-01,180.55,186.76,180.52,183700.0,177.87,HBL
2015-04-02,186.9,191.6,186.49,45900.0,184.96,HBL
2015-04-03,187.0,189.99,184.0,58400.0,187.66,HBL
2015-04-06,186.0,186.0,179.69,102100.0,185.62,HBL
2015-04-07,176.03,177.8,175.0,103200.0,181.32,HBL
2015-04-08,175.7,176.0,174.0,104500.0,175.41,HBL
2015-04-09,173.0,182.4,173.0,400100.0,174.11,HBL
2015-04-10,180.51,189.45,180.2,471800.0,181.68,HBL
2015-04-13,182.0,184.0,178.0,384000.0,184.35,HBL
2015-04-14,178.44,184.3,178.0,283500.0,179.13,HBL
2015-04-15,183.0,183.5,181.0,2215500.0,181.35,HBL
2015-04-16,182.0,189.0,181.5,643000.0,181.67,HBL
2015-04-17,185.0,187.0,183.0,5937000.0,188.51,HBL
2015-04-20,189.0,189.0,184.5,4772700.0,185.19,HBL
2015-04-21,185.5,186.5,184.2,8095300.0,185.02,HBL
2015-04-22,185.5,194.14,185.5,10543800.0,184.9,HBL
2015-04-23,199.0,199.0,193.15,3908100.0,194.14,HBL
2015-04-24,196.9,198.7,194.5,2493800.0,195.34,HBL
2015-04-27,196.0,201.51,192.05,4413700.0,195.97,HBL
2015-04-28,199.75,200.0,195.25,1239700.0,200.1,HBL
2015-04-29,196.25,197.25,193.0,4391000.0,195.76,HBL
2015-04-30,196.5,204.2,196.5,7792600.0,196.89,HBL
2015-05-04,201.9,205.5,199.66,7644600.0,200.6,HBL
2015-05-05,201.5,202.7,198.01,517100.0,203.01,HBL
2015-05-06,200.0,201.51,198.0,868600.0,199.29,HBL
2015-05-07,199.49,202.0,198.51,2498300.0,199.03,HBL
2015-05-08,200.0,201.5,199.95,604600.0,200.02,HBL
2015-05-11,199.5,201.49,196.99,940500.0,200.23,HBL
2015-05-12,199.01,204.5,199.0,392500.0,199.98,HBL
2015-05-13,203.0,204.0,199.51,3134100.0,203.48,HBL
2015-05-14,198.01,199.5,195.25,370900.0,197.75,HBL
2015-05-15,194.5,197.94,194.0,1132900.0,195.92,HBL
2015-05-18,195.5,197.4,195.0,303200.0,197.23,HBL
2015-05-20,196.0,197.6,195.1,1195200.0,196.96,HBL
2015-05-21,195.63,197.9,195.63,2832900.0,197.32,HBL
2015-05-22,197.0,199.49,195.6,153100.0,196.94,HBL
2015-05-25,190.05,196.0,189.5,3146000.0,196.12,HBL
2015-05-27,193.5,196.5,193.0,3727800.0,193.06,HBL
2015-05-28,195.0,195.0,194.0,100500.0,195.89,HBL
2015-05-29,194.0,203.81,193.4,3426300.0,194.11,HBL
2015-06-01,204.0,213.2,204.0,2640600.0,203.28,HBL
2015-06-02,212.55,214.8,209.4,2072600.0,212.91,HBL
2015-06-03,211.0,211.3,209.4,1027900.0,209.95,HBL
2015-06-04,209.15,211.0,208.03,380100.0,209.42,HBL
2015-06-05,211.0,211.99,209.0,119900.0,209.98,HBL
2015-06-08,198.65,201.0,198.65,2430300.0,209.1,HBL
2015-06-09,200.46,209.0,200.0,850400.0,199.96,HBL
2015-06-10,206.0,207.01,202.0,1105000.0,204.8,HBL
2015-06-12,203.33,204.35,203.0,458400.0,205.57,HBL
2015-06-15,197.1,204.0,197.1,451500.0,203.76,HBL
2015-06-16,202.99,203.5,201.6,253600.0,203.15,HBL
2015-06-17,202.3,202.5,200.3,78500.0,202.23,HBL
2015-06-18,202.05,207.0,202.0,1047700.0,201.92,HBL
2015-06-19,203.05,206.0,203.0,286000.0,204.39,HBL
2015-06-22,205.0,207.49,203.01,862900.0,205.07,HBL
2015-06-23,204.01,205.8,204.0,320300.0,206.99,HBL
2015-06-24,206.0,209.0,205.21,1001800.0,205.62,HBL
2015-06-25,205.31,207.99,205.31,51900.0,207.01,HBL
2015-06-26,207.94,208.25,205.5,530500.0,207.0,HBL
2015-06-29,205.5,210.0,205.5,301800.0,207.0,HBL
2015-06-30,209.98,217.0,207.51,702000.0,209.54,HBL
2015-07-01,215.0,216.75,213.5,796400.0,215.15,HBL
2015-07-02,216.0,217.0,210.0,213500.0,214.58,HBL
2015-07-03,211.5,216.0,211.5,427200.0,211.04,HBL
2015-07-06,213.44,214.0,211.51,200200.0,213.35,HBL
2015-07-07,213.5,214.0,212.15,1866300.0,212.97,HBL
2015-07-08,212.0,214.63,212.0,73900.0,212.91,HBL
2015-07-09,213.9,214.5,213.0,1123300.0,213.37,HBL
2015-07-10,213.95,215.89,213.95,877500.0,213.74,HBL
2015-07-13,214.2,215.5,214.2,68700.0,214.06,HBL
2015-07-14,215.0,220.01,215.0,484800.0,215.04,HBL
2015-07-15,212.1,224.0,212.1,170800.0,218.43,HBL
2015-07-16,224.99,234.41,224.99,2625100.0,223.26,HBL
2015-07-22,232.0,235.0,228.0,1162100.0,232.24,HBL
2015-07-23,232.77,232.77,228.05,247700.0,231.41,HBL
2015-07-24,227.55,228.5,227.02,242500.0,228.66,HBL
2015-07-27,227.08,230.25,223.17,384000.0,227.92,HBL
2015-07-28,224.0,226.0,219.0,45900.0,224.08,HBL
2015-07-29,225.0,235.0,225.0,461400.0,225.0,HBL
2015-07-30,232.0,236.9,231.99,282200.0,231.4,HBL
2015-07-31,233.1,234.0,232.0,241500.0,235.53,HBL
2015-08-03,232.5,235.9,229.0,391700.0,233.33,HBL
2015-08-04,233.5,236.0,232.1,358700.0,233.93,HBL
2015-08-05,234.5,234.5,232.52,418400.0,234.32,HBL
2015-08-06,235.0,235.0,230.05,47700.0,233.0,HBL
2015-08-07,230.0,230.49,227.99,70900.0,230.2,HBL
2015-08-10,228.0,228.0,226.51,1644800.0,228.55,HBL
2015-08-11,226.1,227.35,224.99,69100.0,227.83,HBL
2015-08-12,229.06,229.06,225.1,579200.0,225.93,HBL
2015-08-13,226.0,226.0,222.02,431900.0,225.26,HBL
2015-08-17,224.0,224.01,217.0,498200.0,222.56,HBL
2015-08-18,219.0,219.39,215.5,84200.0,219.23,HBL
2015-08-19,220.9,223.0,218.0,46100.0,218.27,HBL
2015-08-20,216.06,219.0,216.06,38200.0,219.05,HBL
2015-08-21,222.98,222.98,209.0,806700.0,217.46,HBL
2015-08-24,206.61,209.9,200.94,590800.0,211.51,HBL
2015-08-25,213.8,214.0,209.01,1028000.0,208.99,HBL
2015-08-26,210.01,212.0,206.0,860600.0,211.69,HBL
2015-08-27,209.9,211.69,207.0,940100.0,207.08,HBL
2015-08-28,210.5,213.0,208.25,321800.0,207.52,HBL
2015-08-31,210.0,222.9,209.05,1053700.0,212.29,HBL
2015-09-01,221.0,221.7,217.3,191700.0,222.85,HBL
2015-09-02,218.0,218.0,212.01,557500.0,218.91,HBL
2015-09-03,211.55,214.93,211.55,357000.0,213.03,HBL
2015-09-04,219.9,223.99,211.1,63200.0,214.0,HBL
2015-09-07,213.2,214.0,208.0,761300.0,213.15,HBL
2015-09-08,212.5,217.45,209.0,301500.0,210.02,HBL
2015-09-09,212.5,217.5,209.5,228900.0,211.3,HBL
2015-09-10,215.0,221.95,212.2,96800.0,215.14,HBL
2015-09-11,224.0,224.0,215.15,32600.0,220.02,HBL
2015-09-14,217.0,217.0,208.31,190400.0,216.44,HBL
2015-09-15,215.0,215.0,210.0,1051800.0,212.9,HBL
2015-09-16,211.78,212.0,210.0,57900.0,211.94,HBL
2015-09-17,212.5,213.0,207.0,480400.0,211.47,HBL
2015-09-18,208.5,208.5,202.1,289000.0,208.16,HBL
2015-09-21,204.5,209.0,200.31,127800.0,202.62,HBL
2015-09-22,207.5,208.5,204.5,785700.0,207.36,HBL
2015-09-23,204.2,206.15,203.52,48900.0,205.27,HBL
2015-09-28,207.95,207.95,203.63,144300.0,204.71,HBL
2015-09-29,203.5,203.5,199.01,349600.0,204.65,HBL
2015-09-30,203.0,203.0,197.0,550200.0,199.99,HBL
2015-10-01,198.0,200.5,196.8,426600.0,197.68,HBL
2015-10-02,199.0,200.0,198.0,370300.0,197.87,HBL
2015-10-05,198.03,198.51,197.11,47900.0,198.27,HBL
2015-10-06,199.9,204.49,199.0,157300.0,198.01,HBL
2015-10-07,203.0,204.65,202.0,130400.0,203.25,HBL
2015-10-08,202.0,205.0,193.8,649200.0,204.0,HBL
2015-10-09,202.5,205.95,200.5,438500.0,201.67,HBL
2015-10-12,202.6,209.01,201.5,1123900.0,202.93,HBL
2015-10-13,204.15,207.69,204.0,1254800.0,204.2,HBL
2015-10-14,205.0,208.0,202.15,112300.0,206.04,HBL
2015-10-15,206.9,208.0,205.0,1342600.0,205.46,HBL
2015-10-16,206.0,207.0,204.05,127000.0,205.7,HBL
2015-10-19,208.9,208.9,205.0,261100.0,206.51,HBL
2015-10-20,204.5,205.55,204.27,54400.0,205.21,HBL
2015-10-21,205.0,211.0,205.0,574600.0,204.97,HBL
2015-10-22,210.0,210.01,207.0,782100.0,209.67,HBL
2015-10-26,207.5,209.5,206.53,135200.0,208.0,HBL
2015-10-27,206.02,207.9,206.02,456100.0,207.0,HBL
2015-10-28,208.0,208.99,207.5,217800.0,207.03,HBL
2015-10-29,207.99,209.5,207.01,1319000.0,207.99,HBL
2015-10-30,213.5,213.5,208.1,634800.0,208.59,HBL
2015-11-02,209.5,210.74,208.61,558300.0,209.69,HBL
2015-11-03,208.51,210.5,208.5,82300.0,210.0,HBL
2015-11-04,208.52,212.0,208.5,512200.0,209.31,HBL
2015-11-05,211.9,212.5,210.25,677700.0,211.0,HBL
2015-11-06,210.59,211.45,210.5,654800.0,210.59,HBL
2015-11-09,210.5,212.0,210.0,40500.0,210.99,HBL
2015-11-10,202.1,208.0,202.1,160900.0,208.08,HBL
2015-11-11,205.5,209.4,205.11,30500.0,206.92,HBL
2015-11-12,208.5,212.0,206.1,235200.0,208.94,HBL
2015-11-13,210.0,211.7,209.01,3728400.0,211.18,HBL
2015-11-16,208.11,209.85,208.11,1203800.0,210.02,HBL
2015-11-17,210.0,212.29,210.0,113000.0,208.84,HBL
2015-11-18,212.08,213.5,211.0,92300.0,212.08,HBL
2015-11-19,212.0,213.75,211.6,1592400.0,211.39,HBL
2015-11-20,213.0,213.25,211.9,64000.0,212.26,HBL
2015-11-23,212.0,213.48,211.5,160500.0,212.01,HBL
2015-11-24,210.0,213.99,210.0,253100.0,212.1,HBL
2015-11-25,212.0,212.8,207.0,220600.0,212.51,HBL
2015-11-26,209.0,209.75,206.5,41400.0,207.92,HBL
2015-11-27,206.01,208.89,206.0,35200.0,206.86,HBL
2015-11-30,205.11,208.15,200.01,815600.0,208.0,HBL
2015-12-01,204.9,205.99,199.0,1820000.0,202.91,HBL
2015-12-02,200.0,205.5,200.0,274700.0,199.4,HBL
2015-12-03,201.98,209.5,200.56,204300.0,202.52,HBL
2015-12-04,208.62,210.5,208.52,112400.0,208.52,HBL
2015-12-07,206.25,212.0,206.25,123800.0,209.2,HBL
2015-12-08,209.0,212.8,209.0,92800.0,210.14,HBL
2015-12-09,211.52,214.95,211.0,144900.0,211.23,HBL
2015-12-10,215.0,216.5,214.0,324800.0,214.03,HBL
2015-12-11,214.01,216.47,213.6,39300.0,215.04,HBL
2015-12-14,212.51,216.88,212.51,70800.0,215.39,HBL
2015-12-15,213.41,217.9,213.41,163000.0,216.09,HBL
2015-12-16,213.05,215.95,213.05,92300.0,215.01,HBL
2015-12-17,214.1,221.0,212.32,145700.0,215.27,HBL
2015-12-18,217.5,220.0,208.32,7761600.0,219.28,HBL
2015-12-22,202.25,203.45,198.75,1136200.0,200.08,HBL
2015-12-23,199.99,202.48,199.1,5858600.0,199.15,HBL
2015-12-28,202.0,202.0,199.01,711600.0,201.8,HBL
2015-12-29,199.9,201.85,199.9,332700.0,199.8,HBL
2015-12-30,200.75,201.5,200.03,151600.0,200.82,HBL
2015-12-31,200.21,201.2,198.99,779200.0,201.04,HBL
2016-01-01,200.5,201.89,200.5,50100.0,200.12,HBL
2016-01-04,201.1,201.5,199.51,209800.0,201.07,HBL
2016-01-05,199.0,201.35,197.01,85500.0,200.07,HBL
2016-01-06,201.0,201.0,198.0,531300.0,200.01,HBL
2016-01-07,198.05,198.05,195.5,356900.0,198.43,HBL
2016-01-11,193.99,194.0,189.52,2025100.0,193.36,HBL
2016-01-12,189.06,194.9,189.01,165100.0,190.9,HBL
2016-01-13,193.4,194.84,192.04,163900.0,193.01,HBL
2016-01-14,191.0,191.0,186.1,942400.0,192.81,HBL
2016-01-15,189.0,189.4,183.0,243300.0,187.51,HBL
2016-01-18,181.11,182.99,175.3,935600.0,184.52,HBL
2016-01-19,182.0,182.0,178.11,804700.0,179.9,HBL
2016-01-20,180.0,181.24,176.0,465300.0,180.99,HBL
2016-01-21,176.85,180.8,176.5,1646300.0,177.39,HBL
2016-01-22,180.0,180.0,177.53,274800.0,178.9,HBL
2016-01-25,179.5,180.99,176.8,304400.0,177.84,HBL
2016-01-26,176.5,177.45,175.5,143300.0,177.15,HBL
2016-01-27,177.48,177.49,175.5,527800.0,175.99,HBL
2016-01-28,176.01,177.0,169.0,943000.0,176.01,HBL
2016-01-29,172.0,172.5,170.55,1652500.0,171.18,HBL
2016-02-01,172.0,179.6,172.0,1355300.0,171.05,HBL
2016-02-02,180.4,187.0,180.4,1338000.0,179.6,HBL
2016-02-03,182.02,191.87,181.51,2132700.0,183.75,HBL
2016-02-04,188.7,192.8,188.7,1067900.0,188.7,HBL
2016-02-08,193.0,199.3,193.0,930900.0,192.09,HBL
2016-02-09,196.4,196.5,192.5,519400.0,196.17,HBL
2016-02-10,194.0,195.25,192.0,2127400.0,195.16,HBL
2016-02-11,192.5,192.5,188.4,389200.0,192.23,HBL
2016-02-12,190.01,190.64,184.0,233600.0,188.6,HBL
2016-02-15,186.5,194.0,186.5,1184300.0,185.01,HBL
2016-02-16,192.9,193.0,188.5,761300.0,191.35,HBL
2016-02-17,188.95,188.95,185.02,76300.0,189.09,HBL
2016-02-18,187.99,188.7,183.5,440700.0,186.38,HBL
2016-02-19,187.0,187.0,183.0,313700.0,184.14,HBL
2016-02-24,178.1,179.5,176.0,198400.0,178.77,HBL
2016-02-25,178.5,178.5,175.9,316600.0,177.59,HBL
2016-02-26,177.22,185.49,177.0,309400.0,176.72,HBL
2016-02-29,184.5,184.5,180.5,1114000.0,183.47,HBL
2016-03-01,182.0,182.25,180.02,591900.0,181.03,HBL
2016-03-02,185.5,185.5,181.0,5198300.0,181.01,HBL
2016-03-03,183.8,190.75,183.8,776300.0,183.68,HBL
2016-03-04,187.0,188.99,186.0,625800.0,187.27,HBL
2016-03-07,189.0,192.44,187.2,1654700.0,187.4,HBL
2016-03-08,191.49,191.5,188.51,615400.0,191.37,HBL
2016-03-09,189.5,189.5,185.0,1532300.0,189.85,HBL
2016-03-10,187.3,187.3,182.5,450200.0,185.98,HBL
2016-03-11,182.1,183.0,178.0,2190600.0,182.92,HBL
2016-03-14,180.5,183.0,180.25,636400.0,181.24,HBL
2016-03-15,182.89,182.89,179.06,562200.0,181.96,HBL
2016-03-16,181.4,182.3,179.25,150200.0,179.86,HBL
2016-03-17,181.65,181.85,180.51,1363000.0,181.96,HBL
2016-03-18,181.7,182.0,180.5,203400.0,181.13,HBL
2016-03-21,179.0,180.0,177.5,172800.0,178.24,HBL
2016-03-22,178.0,179.99,177.05,1657300.0,177.8,HBL
2016-03-24,178.0,179.75,176.0,1464100.0,177.94,HBL
2016-03-25,177.47,178.0,177.0,93900.0,176.5,HBL
2016-03-28,176.01,176.97,174.99,1613800.0,177.44,HBL
2016-03-29,176.2,176.4,173.75,242300.0,176.08,HBL
2016-03-30,174.0,175.0,170.25,828000.0,174.04,HBL
2016-03-31,171.88,173.5,169.1,5530500.0,170.79,HBL
2016-04-01,172.0,174.9,171.0,5150300.0,171.54,HBL
2016-04-04,173.99,176.5,173.0,1120400.0,173.34,HBL
2016-04-05,175.11,176.0,173.21,540400.0,175.31,HBL
2016-04-06,174.0,175.99,173.95,163200.0,173.48,HBL
2016-04-07,175.0,175.1,173.51,427400.0,175.01,HBL
2016-04-08,174.02,174.9,173.8,122500.0,174.0,HBL
2016-04-11,175.89,176.55,174.0,1480100.0,174.6,HBL
2016-04-12,174.4,174.5,172.5,1322900.0,174.48,HBL
2016-04-14,174.0,174.74,173.0,390900.0,173.28,HBL
2016-04-15,174.49,174.5,173.0,132000.0,173.66,HBL
2016-04-18,173.99,177.15,172.13,608900.0,173.14,HBL
2016-04-19,175.5,176.23,173.0,1043700.0,174.42,HBL
